ERP_ID,PROJECT_CODE,REGION,SERVICE_LINE,PLANNED_DAYS,ACTUAL_DAYS,BUDGET_PEN,REVENUE_PEN,ACTUAL_COST_PEN,PROFIT_PEN,KLOC,DEFECTS,PM_CODE,SYS_NODE
ERP-00211,PROJ-1517,Iquitos,Audiovisual,157,198,70022,135155,83212,51943,42,64,PM_SOTO,SRV-NODE-10
ERP-00212,PROJ-4333,Arequipa,Project Mgmt,153,167,76653,140158,98450,41708,26,16,PM_SOTO,SRV-NODE-10
ERP-00213,PROJ-8647,Iquitos,Business Proc,80,81,32880,57282,43644,13638,9,13,PM_VEGA,SRV-NODE-5
ERP-00214,PROJ-3946,Cajamarca,Business Proc,125,128,75000,137846,98569,39277,38,6,PM_RIVAS,SRV-NODE-9
ERP-00215,PROJ-5328,Puno,Audiovisual,58,61,19024,34909,20467,14442,21,5,PM_MEZA,SRV-NODE-2
ERP-00216,PROJ-5939,Trujillo,Business Proc,170,183,69870,149888,93850,56038,8,6,PM_MEZA,SRV-NODE-10
ERP-00217,PROJ-8268,Piura,Project Mgmt,164,211,76752,125673,86646,39027,38,54,PM_VEGA,SRV-NODE-9
ERP-00218,PROJ-2075,Puno,Business Proc,170,199,81260,169282,87629,81653,39,24,PM_PEREZ,SRV-NODE-10
ERP-00219,PROJ-1296,Tacna,Videoconference,137,155,68637,134545,83388,51157,42,42,PM_SOTO,SRV-NODE-7
ERP-00220,PROJ-3145,Iquitos,Project Mgmt,118,139,34928,65468,37796,27672,27,6,PM_MEZA,SRV-NODE-10
ERP-00221,PROJ-4685,Huancayo,Project Mgmt,165,165,97185,180153,112478,67675,35,60,PM_MEZA,SRV-NODE-3
ERP-00222,PROJ-1538,Trujillo,Business Proc,132,172,27984,59820,34331,25489,35,57,PM_MEZA,SRV-NODE-4
ERP-00223,PROJ-4449,Huancayo,Business Proc,139,160,68388,123316,87243,36073,7,7,PM_PEREZ,SRV-NODE-6
ERP-00224,PROJ-6060,Iquitos,Business Proc,40,49,8040,16120,9731,6389,29,51,PM_PEREZ,SRV-NODE-7
ERP-00225,PROJ-4355,Lima,Project Mgmt,73,80,37230,76385,38829,37556,45,52,PM_VEGA,SRV-NODE-9
ERP-00226,PROJ-6079,Cajamarca,Videoconference,31,40,10850,22343,12987,9356,27,41,PM_VEGA,SRV-NODE-3
ERP-00227,PROJ-7541,Piura,Videoconference,25,30,8275,15690,10744,4946,46,61,PM_MEZA,SRV-NODE-4
ERP-00228,PROJ-2584,Arequipa,Videoconference,118,139,40120,87389,43566,43823,3,3,PM_MEZA,SRV-NODE-3
ERP-00229,PROJ-4117,Trujillo,Audiovisual,130,165,73840,118863,94176,24687,15,23,PM_VEGA,SRV-NODE-2
ERP-00230,PROJ-3071,Cusco,Project Mgmt,133,145,64239,118173,66328,51845,5,7,PM_RIVAS,SRV-NODE-7
ERP-00231,PROJ-1300,Cajamarca,Audiovisual,44,55,10340,17168,12955,4213,35,40,PM_RIVAS,SRV-NODE-1
ERP-00232,PROJ-9485,Puno,Audiovisual,121,131,47069,97553,63933,33620,50,58,PM_MEZA,SRV-NODE-3
ERP-00233,PROJ-3471,Arequipa,Videoconference,173,187,91690,199208,99653,99555,34,14,PM_PEREZ,SRV-NODE-1
ERP-00234,PROJ-4510,Lima,Project Mgmt,110,111,36740,79970,45785,34185,49,16,PM_PEREZ,SRV-NODE-10
ERP-00235,PROJ-6600,Iquitos,Project Mgmt,63,63,15183,28305,18316,9989,29,19,PM_MEZA,SRV-NODE-2
ERP-00236,PROJ-7756,Puno,Project Mgmt,37,42,16872,29988,19268,10720,43,33,PM_VEGA,SRV-NODE-10
ERP-00237,PROJ-3204,Iquitos,Project Mgmt,138,179,52026,99912,61650,38262,10,15,PM_PEREZ,SRV-NODE-10
ERP-00238,PROJ-9059,Trujillo,Project Mgmt,123,161,70110,122650,83879,38771,18,4,PM_PEREZ,SRV-NODE-3
ERP-00239,PROJ-5370,Arequipa,Business Proc,115,116,29210,58517,29835,28682,19,17,PM_MEZA,SRV-NODE-9
ERP-00240,PROJ-3517,Lima,Project Mgmt,81,99,21141,36515,21341,15174,47,8,PM_MEZA,SRV-NODE-4
ERP-00241,PROJ-7027,Iquitos,Audiovisual,54,60,16794,29968,17230,12738,38,9,PM_RIVAS,SRV-NODE-9
ERP-00242,PROJ-6110,Tacna,Audiovisual,160,166,64480,121300,78470,42830,33,41,PM_SOTO,SRV-NODE-1
ERP-00243,PROJ-3028,Puno,Audiovisual,153,153,61353,122104,80935,41169,43,63,PM_PEREZ,SRV-NODE-6
ERP-00244,PROJ-1431,Lima,Business Proc,141,182,62181,133456,83536,49920,39,40,PM_SOTO,SRV-NODE-1
ERP-00245,PROJ-4101,Puno,Project Mgmt,115,127,25645,42954,29158,13796,4,1,PM_VEGA,SRV-NODE-6
ERP-00246,PROJ-9382,Cusco,Business Proc,146,180,75482,148857,85251,63606,17,11,PM_SOTO,SRV-NODE-3
ERP-00247,PROJ-5245,Piura,Audiovisual,135,162,32265,68218,33387,34831,44,75,PM_MEZA,SRV-NODE-8
ERP-00248,PROJ-4881,Puno,Videoconference,124,159,42656,86808,44024,42784,33,13,PM_MEZA,SRV-NODE-3
ERP-00249,PROJ-7991,Huancayo,Business Proc,128,139,65920,137163,75300,61863,45,33,PM_SOTO,SRV-NODE-8
ERP-00250,PROJ-8786,Iquitos,Videoconference,140,185,77280,144610,100166,44444,19,2,PM_VEGA,SRV-NODE-10
ERP-00251,PROJ-3072,Lima,Videoconference,39,41,20748,44779,26284,18495,8,10,PM_VEGA,SRV-NODE-8
ERP-00252,PROJ-2640,Puno,Videoconference,48,51,10608,20540,13812,6728,49,85,PM_SOTO,SRV-NODE-7
ERP-00253,PROJ-6560,Lima,Business Proc,118,155,41772,74412,47568,26844,16,16,PM_RIVAS,SRV-NODE-7
ERP-00254,PROJ-1041,Iquitos,Project Mgmt,99,110,22671,48852,29349,19503,5,4,PM_RIVAS,SRV-NODE-10
ERP-00255,PROJ-1085,Arequipa,Business Proc,150,177,84150,182317,90193,92124,46,71,PM_PEREZ,SRV-NODE-7
ERP-00256,PROJ-8267,Tacna,Project Mgmt,157,163,76616,154326,98239,56087,26,27,PM_SOTO,SRV-NODE-1
ERP-00257,PROJ-3494,Lima,Project Mgmt,107,119,48364,103546,51802,51744,22,27,PM_SOTO,SRV-NODE-7
ERP-00258,PROJ-6273,Cajamarca,Business Proc,127,136,73025,118915,82957,35958,47,48,PM_RIVAS,SRV-NODE-1
ERP-00259,PROJ-6180,Piura,Project Mgmt,71,72,37772,67710,41719,25991,35,25,PM_VEGA,SRV-NODE-9
ERP-00260,PROJ-1570,Huancayo,Audiovisual,101,114,57772,124813,78032,46781,7,8,PM_SOTO,SRV-NODE-1
ERP-00261,PROJ-6183,Huancayo,Project Mgmt,37,43,21645,43985,27803,16182,21,29,PM_PEREZ,SRV-NODE-6
ERP-00262,PROJ-5337,Puno,Business Proc,159,179,52311,94188,56976,37212,48,53,PM_MEZA,SRV-NODE-3
ERP-00263,PROJ-5612,Tacna,Project Mgmt,169,214,52728,93864,54303,39561,22,11,PM_SOTO,SRV-NODE-10
ERP-00264,PROJ-1554,Lima,Videoconference,123,142,49692,99426,57553,41873,44,7,PM_VEGA,SRV-NODE-9
ERP-00265,PROJ-4578,Puno,Videoconference,39,47,20592,36423,24774,11649,30,51,PM_MEZA,SRV-NODE-3
ERP-00266,PROJ-9646,Trujillo,Project Mgmt,69,77,20493,33356,23133,10223,35,27,PM_PEREZ,SRV-NODE-1
ERP-00267,PROJ-2317,Arequipa,Videoconference,93,107,30318,58172,33239,24933,48,25,PM_RIVAS,SRV-NODE-9
ERP-00268,PROJ-5903,Cusco,Videoconference,154,181,74690,145130,82098,63032,33,20,PM_VEGA,SRV-NODE-9
ERP-00269,PROJ-9204,Piura,Project Mgmt,109,143,52756,91543,58163,33380,34,20,PM_SOTO,SRV-NODE-6
ERP-00270,PROJ-8477,Cusco,Videoconference,96,125,56256,116170,75598,40572,18,12,PM_VEGA,SRV-NODE-5
ERP-00271,PROJ-6649,Huancayo,Project Mgmt,119,132,42126,85958,43751,42207,17,6,PM_SOTO,SRV-NODE-1
ERP-00272,PROJ-1919,Arequipa,Audiovisual,173,194,59858,104068,70485,33583,25,17,PM_SOTO,SRV-NODE-6
ERP-00273,PROJ-5277,Cajamarca,Business Proc,118,123,44722,88722,44926,43796,18,9,PM_MEZA,SRV-NODE-7
ERP-00274,PROJ-6460,Tacna,Business Proc,146,185,36062,66943,49895,17048,23,28,PM_RIVAS,SRV-NODE-3
ERP-00275,PROJ-3179,Arequipa,Project Mgmt,61,65,27389,45881,31734,14147,46,57,PM_SOTO,SRV-NODE-5
ERP-00276,PROJ-9394,Tacna,Project Mgmt,148,192,65120,127759,88902,38857,28,11,PM_PEREZ,SRV-NODE-1
ERP-00277,PROJ-4876,Iquitos,Business Proc,60,76,13140,27519,16250,11269,14,23,PM_VEGA,SRV-NODE-2
ERP-00278,PROJ-3715,Arequipa,Project Mgmt,83,92,34445,71015,39647,31368,3,4,PM_VEGA,SRV-NODE-4
ERP-00279,PROJ-6705,Huancayo,Business Proc,141,163,74166,122193,92073,30120,41,48,PM_RIVAS,SRV-NODE-8
ERP-00280,PROJ-6658,Lima,Videoconference,131,161,44016,74525,54029,20496,39,9,PM_PEREZ,SRV-NODE-3
ERP-00281,PROJ-1524,Cusco,Project Mgmt,168,199,68040,123737,82323,41414,28,41,PM_PEREZ,SRV-NODE-8
ERP-00282,PROJ-8259,Iquitos,Audiovisual,172,176,56072,90755,65026,25729,46,36,PM_RIVAS,SRV-NODE-8
ERP-00283,PROJ-4547,Huancayo,Audiovisual,51,68,19074,34365,26563,7802,40,60,PM_SOTO,SRV-NODE-8
ERP-00284,PROJ-7132,Cajamarca,Audiovisual,155,185,72540,143102,84689,58413,33,30,PM_SOTO,SRV-NODE-3
ERP-00285,PROJ-3938,Piura,Videoconference,20,23,8320,15218,10694,4524,7,5,PM_VEGA,SRV-NODE-1
ERP-00286,PROJ-3022,Piura,Audiovisual,100,131,59700,104858,61492,43366,48,68,PM_PEREZ,SRV-NODE-6
ERP-00287,PROJ-8285,Puno,Project Mgmt,48,52,9600,18751,12240,6511,41,48,PM_SOTO,SRV-NODE-1
ERP-00288,PROJ-5480,Cusco,Project Mgmt,108,134,21708,36263,26245,10018,43,32,PM_RIVAS,SRV-NODE-8
ERP-00289,PROJ-2008,Puno,Project Mgmt,27,30,11448,24540,12001,12539,7,4,PM_PEREZ,SRV-NODE-4
ERP-00290,PROJ-6938,Puno,Business Proc,166,207,61254,107643,73905,33738,32,50,PM_RIVAS,SRV-NODE-4
ERP-00291,PROJ-9722,Huancayo,Videoconference,77,79,16093,34180,17693,16487,17,5,PM_SOTO,SRV-NODE-4
ERP-00292,PROJ-8931,Lima,Project Mgmt,54,59,30456,59525,33045,26480,14,5,PM_MEZA,SRV-NODE-7
ERP-00293,PROJ-1753,Lima,Videoconference,29,34,10237,19487,11267,8220,13,9,PM_SOTO,SRV-NODE-4
ERP-00294,PROJ-3841,Puno,Videoconference,180,220,89820,192151,114005,78146,3,4,PM_VEGA,SRV-NODE-4
ERP-00295,PROJ-9832,Lima,Audiovisual,162,170,40176,86651,55485,31166,41,32,PM_PEREZ,SRV-NODE-10
ERP-00296,PROJ-9618,Piura,Audiovisual,105,121,61215,98387,75234,23153,46,10,PM_PEREZ,SRV-NODE-10
ERP-00297,PROJ-9962,Huancayo,Business Proc,34,34,11968,20471,12515,7956,9,15,PM_PEREZ,SRV-NODE-8
ERP-00298,PROJ-7188,Iquitos,Project Mgmt,131,169,30654,51069,37234,13835,47,5,PM_PEREZ,SRV-NODE-8
ERP-00299,PROJ-1477,Trujillo,Audiovisual,153,157,67014,127402,83410,43992,49,6,PM_SOTO,SRV-NODE-7
ERP-00300,PROJ-8080,Huancayo,Project Mgmt,161,163,65205,107485,72864,34621,35,43,PM_RIVAS,SRV-NODE-9
ERP-00301,PROJ-8098,Piura,Business Proc,21,23,12138,24604,16509,8095,9,12,PM_MEZA,SRV-NODE-4
ERP-00302,PROJ-9407,Tacna,Videoconference,123,160,65190,120684,91018,29666,17,18,PM_SOTO,SRV-NODE-1
ERP-00303,PROJ-9883,Huancayo,Videoconference,168,168,98784,195493,137881,57612,38,12,PM_VEGA,SRV-NODE-1
ERP-00304,PROJ-3808,Lima,Audiovisual,42,55,14112,24322,14965,9357,4,4,PM_VEGA,SRV-NODE-3
ERP-00305,PROJ-1785,Iquitos,Audiovisual,144,158,63936,113393,85725,27668,21,28,PM_PEREZ,SRV-NODE-2
ERP-00306,PROJ-8799,Lima,Business Proc,49,62,17640,30528,24540,5988,40,48,PM_MEZA,SRV-NODE-2
ERP-00307,PROJ-2637,Trujillo,Project Mgmt,104,115,32448,61551,38741,22810,16,9,PM_VEGA,SRV-NODE-10
ERP-00308,PROJ-8865,Tacna,Business Proc,166,203,82502,162132,110543,51589,35,17,PM_PEREZ,SRV-NODE-10
ERP-00309,PROJ-4991,Tacna,Project Mgmt,49,55,24843,45675,30458,15217,46,78,PM_MEZA,SRV-NODE-1
ERP-00310,PROJ-8486,Cajamarca,Videoconference,39,52,8268,14875,9538,5337,40,28,PM_PEREZ,SRV-NODE-4
ERP-00311,PROJ-6415,Trujillo,Videoconference,28,33,16184,33065,17539,15526,7,7,PM_VEGA,SRV-NODE-6
ERP-00312,PROJ-1042,Lima,Videoconference,137,171,59184,95258,64071,31187,29,3,PM_VEGA,SRV-NODE-6
ERP-00313,PROJ-5750,Iquitos,Project Mgmt,137,182,52745,106631,73193,33438,18,27,PM_MEZA,SRV-NODE-3
ERP-00314,PROJ-4419,Lima,Project Mgmt,30,33,13740,26175,18029,8146,14,20,PM_VEGA,SRV-NODE-3
ERP-00315,PROJ-9749,Iquitos,Audiovisual,177,185,41241,90017,50351,39666,39,35,PM_VEGA,SRV-NODE-9
ERP-00316,PROJ-5974,Puno,Audiovisual,108,116,49356,106719,64080,42639,48,55,PM_VEGA,SRV-NODE-4
ERP-00317,PROJ-1238,Trujillo,Business Proc,44,49,20240,41740,20540,21200,11,7,PM_VEGA,SRV-NODE-10
ERP-00318,PROJ-9531,Cajamarca,Audiovisual,56,70,26880,45747,36561,9186,31,6,PM_PEREZ,SRV-NODE-3
ERP-00319,PROJ-7841,Cajamarca,Videoconference,91,120,49959,93559,55172,38387,31,13,PM_VEGA,SRV-NODE-6
ERP-00320,PROJ-6103,Huancayo,Project Mgmt,30,35,9570,20782,9602,11180,9,5,PM_SOTO,SRV-NODE-5
ERP-00321,PROJ-8279,Puno,Project Mgmt,79,93,34286,58202,40100,18102,19,21,PM_RIVAS,SRV-NODE-6
ERP-00322,PROJ-9929,Piura,Project Mgmt,50,54,22150,40620,24917,15703,10,16,PM_PEREZ,SRV-NODE-9
ERP-00323,PROJ-8543,Piura,Videoconference,86,115,19178,39674,22079,17595,47,65,PM_MEZA,SRV-NODE-10
ERP-00324,PROJ-2871,Lima,Audiovisual,136,162,57528,123970,70745,53225,16,20,PM_RIVAS,SRV-NODE-6
ERP-00325,PROJ-8593,Cusco,Videoconference,179,236,67841,149225,74953,74272,29,49,PM_PEREZ,SRV-NODE-9
ERP-00326,PROJ-6355,Trujillo,Project Mgmt,83,91,34860,72288,46967,25321,26,14,PM_PEREZ,SRV-NODE-9
ERP-00327,PROJ-7440,Cusco,Videoconference,39,46,14664,23698,16344,7354,44,25,PM_MEZA,SRV-NODE-8
ERP-00328,PROJ-6389,Trujillo,Audiovisual,171,173,81909,173486,107727,65759,13,1,PM_PEREZ,SRV-NODE-8
ERP-00329,PROJ-3756,Huancayo,Videoconference,20,23,6320,10279,6834,3445,30,10,PM_RIVAS,SRV-NODE-5
ERP-00330,PROJ-9478,Cusco,Business Proc,101,125,39794,64734,47413,17321,8,4,PM_PEREZ,SRV-NODE-1
ERP-00331,PROJ-7417,Huancayo,Audiovisual,136,155,71808,123477,82849,40628,32,56,PM_SOTO,SRV-NODE-5
ERP-00332,PROJ-8496,Trujillo,Business Proc,169,206,100217,163077,100515,62562,33,19,PM_SOTO,SRV-NODE-9
ERP-00333,PROJ-4377,Tacna,Project Mgmt,54,71,29538,64935,29928,35007,18,7,PM_MEZA,SRV-NODE-6
ERP-00334,PROJ-1037,Lima,Business Proc,131,147,73491,141738,101266,40472,31,32,PM_RIVAS,SRV-NODE-3
ERP-00335,PROJ-6408,Tacna,Audiovisual,32,42,16416,26866,19610,7256,14,8,PM_MEZA,SRV-NODE-8
ERP-00336,PROJ-1254,Trujillo,Business Proc,57,65,31293,56525,39374,17151,37,63,PM_PEREZ,SRV-NODE-1
ERP-00337,PROJ-1065,Huancayo,Business Proc,23,29,7774,13429,10364,3065,3,1,PM_SOTO,SRV-NODE-6
ERP-00338,PROJ-2449,Iquitos,Videoconference,95,103,43225,79533,51283,28250,33,43,PM_RIVAS,SRV-NODE-7
ERP-00339,PROJ-3500,Cusco,Business Proc,151,179,77010,157911,102674,55237,38,42,PM_SOTO,SRV-NODE-3
ERP-00340,PROJ-5099,Piura,Project Mgmt,56,72,15120,29236,17384,11852,34,10,PM_SOTO,SRV-NODE-8
ERP-00341,PROJ-4922,Iquitos,Project Mgmt,86,110,29498,57555,38932,18623,21,21,PM_PEREZ,SRV-NODE-7
ERP-00342,PROJ-2708,Cajamarca,Project Mgmt,34,37,8806,16848,9193,7655,38,52,PM_RIVAS,SRV-NODE-9
ERP-00343,PROJ-7121,Piura,Audiovisual,107,116,54356,104806,58743,46063,8,14,PM_SOTO,SRV-NODE-10
ERP-00344,PROJ-1432,Cusco,Business Proc,54,72,25002,47209,29135,18074,6,4,PM_MEZA,SRV-NODE-6
ERP-00345,PROJ-7259,Huancayo,Project Mgmt,174,205,97614,167060,115013,52047,12,13,PM_MEZA,SRV-NODE-6
ERP-00346,PROJ-3214,Tacna,Business Proc,22,23,5346,9993,6726,3267,7,12,PM_SOTO,SRV-NODE-8
ERP-00347,PROJ-8321,Puno,Business Proc,108,110,50112,94392,57194,37198,4,7,PM_RIVAS,SRV-NODE-4
ERP-00348,PROJ-5909,Iquitos,Business Proc,36,37,14580,26096,19478,6618,47,71,PM_PEREZ,SRV-NODE-7
ERP-00349,PROJ-6979,Iquitos,Audiovisual,28,37,6860,13150,7625,5525,44,76,PM_VEGA,SRV-NODE-8
ERP-00350,PROJ-7360,Trujillo,Audiovisual,161,187,57316,108219,65713,42506,42,35,PM_MEZA,SRV-NODE-8
ERP-00351,PROJ-2059,Tacna,Audiovisual,133,157,38703,83636,43468,40168,10,2,PM_PEREZ,SRV-NODE-10
ERP-00352,PROJ-1362,Huancayo,Project Mgmt,31,36,13206,25932,16789,9143,9,4,PM_MEZA,SRV-NODE-2
ERP-00353,PROJ-9944,Tacna,Project Mgmt,91,117,36764,76082,43855,32227,36,49,PM_MEZA,SRV-NODE-10
ERP-00354,PROJ-1930,Trujillo,Videoconference,77,84,40579,88319,50955,37364,20,31,PM_MEZA,SRV-NODE-1
ERP-00355,PROJ-7459,Cusco,Videoconference,178,236,42542,75161,57193,17968,11,17,PM_MEZA,SRV-NODE-9
ERP-00356,PROJ-1019,Piura,Business Proc,175,197,58800,121684,67724,53960,48,79,PM_SOTO,SRV-NODE-1
ERP-00357,PROJ-3041,Cusco,Audiovisual,100,122,27500,50801,37275,13526,29,36,PM_SOTO,SRV-NODE-4
ERP-00358,PROJ-9977,Arequipa,Project Mgmt,125,160,43000,90073,50739,39334,24,17,PM_MEZA,SRV-NODE-5
ERP-00359,PROJ-7396,Huancayo,Business Proc,91,111,23933,45117,28208,16909,45,52,PM_RIVAS,SRV-NODE-2
ERP-00360,PROJ-2578,Cusco,Business Proc,75,81,30825,52203,32953,19250,15,2,PM_SOTO,SRV-NODE-6
ERP-00361,PROJ-6189,Trujillo,Videoconference,100,103,35500,64391,49622,14769,38,62,PM_PEREZ,SRV-NODE-2
ERP-00362,PROJ-9126,Huancayo,Project Mgmt,136,182,33592,56525,41012,15513,28,38,PM_SOTO,SRV-NODE-5
ERP-00363,PROJ-1176,Lima,Business Proc,55,60,19800,41382,25192,16190,23,15,PM_MEZA,SRV-NODE-4
ERP-00364,PROJ-5826,Cusco,Audiovisual,180,235,97200,163524,98024,65500,19,20,PM_RIVAS,SRV-NODE-7
ERP-00365,PROJ-1247,Tacna,Business Proc,72,85,27936,55845,30970,24875,46,20,PM_RIVAS,SRV-NODE-7
ERP-00366,PROJ-1334,Arequipa,Business Proc,175,214,94325,193623,128204,65419,15,8,PM_PEREZ,SRV-NODE-6
ERP-00367,PROJ-7863,Trujillo,Business Proc,21,24,8715,14968,11088,3880,7,11,PM_MEZA,SRV-NODE-5
ERP-00368,PROJ-5995,Piura,Audiovisual,105,135,38955,74773,52845,21928,34,28,PM_PEREZ,SRV-NODE-6
ERP-00369,PROJ-6485,Cajamarca,Audiovisual,90,95,34830,74699,45304,29395,3,4,PM_VEGA,SRV-NODE-9
ERP-00370,PROJ-6429,Iquitos,Audiovisual,124,156,56668,93093,75431,17662,47,66,PM_PEREZ,SRV-NODE-7
ERP-00371,PROJ-4015,Iquitos,Project Mgmt,36,40,13464,23069,17582,5487,25,40,PM_SOTO,SRV-NODE-4
ERP-00372,PROJ-7347,Cajamarca,Videoconference,30,37,8130,16366,8432,7934,6,1,PM_SOTO,SRV-NODE-4
ERP-00373,PROJ-5864,Lima,Videoconference,132,169,62568,126582,65831,60751,50,27,PM_MEZA,SRV-NODE-3
ERP-00374,PROJ-3954,Cusco,Project Mgmt,117,126,58149,110697,75785,34912,6,7,PM_RIVAS,SRV-NODE-1
ERP-00375,PROJ-7358,Piura,Business Proc,48,53,27216,44224,35378,8846,17,12,PM_RIVAS,SRV-NODE-1
ERP-00376,PROJ-5049,Cajamarca,Business Proc,41,43,15129,30123,19754,10369,13,15,PM_PEREZ,SRV-NODE-2
ERP-00377,PROJ-1618,Iquitos,Project Mgmt,149,156,55428,121818,61202,60616,46,73,PM_VEGA,SRV-NODE-3
ERP-00378,PROJ-6502,Cusco,Business Proc,105,141,34650,61325,36207,25118,25,9,PM_SOTO,SRV-NODE-9
ERP-00379,PROJ-7829,Lima,Project Mgmt,55,62,12430,25783,16556,9227,26,39,PM_MEZA,SRV-NODE-6
ERP-00380,PROJ-6783,Arequipa,Videoconference,99,107,38214,82613,46681,35932,11,12,PM_SOTO,SRV-NODE-4
ERP-00381,PROJ-6942,Tacna,Audiovisual,111,148,24420,46654,31674,14980,37,20,PM_MEZA,SRV-NODE-10
ERP-00382,PROJ-6557,Arequipa,Videoconference,65,87,13390,25189,17559,7630,15,15,PM_VEGA,SRV-NODE-1
ERP-00383,PROJ-1450,Cusco,Videoconference,157,202,74418,119837,81035,38802,26,16,PM_VEGA,SRV-NODE-3
ERP-00384,PROJ-4436,Cajamarca,Videoconference,136,166,51816,90844,56873,33971,23,15,PM_PEREZ,SRV-NODE-6
ERP-00385,PROJ-7897,Cusco,Business Proc,109,143,49377,103559,52955,50604,45,71,PM_PEREZ,SRV-NODE-8
ERP-00386,PROJ-7055,Arequipa,Project Mgmt,178,215,88110,141680,121454,20226,3,0,PM_VEGA,SRV-NODE-2
ERP-00387,PROJ-9843,Cusco,Audiovisual,168,170,68544,122527,84690,37837,19,22,PM_MEZA,SRV-NODE-7
ERP-00388,PROJ-3191,Cusco,Project Mgmt,119,142,31416,50512,38259,12253,12,12,PM_PEREZ,SRV-NODE-2
ERP-00389,PROJ-2290,Huancayo,Audiovisual,80,98,20160,35161,23089,12072,4,3,PM_MEZA,SRV-NODE-5
ERP-00390,PROJ-6786,Cajamarca,Videoconference,108,139,32724,63132,34280,28852,32,8,PM_SOTO,SRV-NODE-5
ERP-00391,PROJ-6172,Huancayo,Audiovisual,114,114,32262,67588,34878,32710,5,4,PM_RIVAS,SRV-NODE-6
ERP-00392,PROJ-1250,Arequipa,Business Proc,35,37,19740,31910,19803,12107,48,36,PM_VEGA,SRV-NODE-3
ERP-00393,PROJ-7492,Arequipa,Project Mgmt,175,215,51975,86087,58641,27446,43,28,PM_VEGA,SRV-NODE-3
ERP-00394,PROJ-4371,Iquitos,Videoconference,27,30,12987,22891,13094,9797,34,8,PM_MEZA,SRV-NODE-10
ERP-00395,PROJ-4124,Tacna,Project Mgmt,140,144,50960,89534,54946,34588,34,59,PM_PEREZ,SRV-NODE-10
ERP-00396,PROJ-2409,Iquitos,Audiovisual,96,102,55776,117931,67044,50887,24,22,PM_VEGA,SRV-NODE-7
ERP-00397,PROJ-5886,Lima,Audiovisual,61,64,30439,63030,33255,29775,50,52,PM_SOTO,SRV-NODE-2
ERP-00398,PROJ-2239,Trujillo,Project Mgmt,168,217,46872,97564,57920,39644,14,12,PM_MEZA,SRV-NODE-4
ERP-00399,PROJ-7104,Huancayo,Videoconference,37,37,20572,40555,22989,17566,49,37,PM_MEZA,SRV-NODE-9
ERP-00400,PROJ-3364,Trujillo,Videoconference,79,93,38552,71384,48419,22965,18,25,PM_RIVAS,SRV-NODE-2
ERP-00401,PROJ-3982,Cusco,Videoconference,160,174,85760,170503,89719,80784,36,3,PM_RIVAS,SRV-NODE-8
ERP-00402,PROJ-7813,Trujillo,Project Mgmt,134,145,61104,121571,68216,53355,21,11,PM_SOTO,SRV-NODE-5
ERP-00403,PROJ-7067,Lima,Videoconference,163,191,69112,150566,87504,63062,6,9,PM_VEGA,SRV-NODE-5
ERP-00404,PROJ-4210,Cajamarca,Business Proc,36,46,9144,16727,9742,6985,8,1,PM_PEREZ,SRV-NODE-4
ERP-00405,PROJ-3934,Puno,Videoconference,138,184,35190,73822,38393,35429,16,22,PM_RIVAS,SRV-NODE-2
ERP-00406,PROJ-1341,Tacna,Project Mgmt,141,180,39198,80202,43072,37130,33,21,PM_PEREZ,SRV-NODE-4
ERP-00407,PROJ-9357,Lima,Project Mgmt,84,103,31416,50866,42411,8455,6,6,PM_RIVAS,SRV-NODE-6
ERP-00408,PROJ-4151,Huancayo,Business Proc,59,61,16933,28890,17238,11652,50,65,PM_VEGA,SRV-NODE-6
ERP-00409,PROJ-1301,Iquitos,Audiovisual,114,114,58368,111708,63414,48294,49,23,PM_RIVAS,SRV-NODE-7
ERP-00410,PROJ-2011,Iquitos,Business Proc,31,40,11160,23900,12804,11096,50,85,PM_VEGA,SRV-NODE-2
ERP-00411,PROJ-9999,Tacna,Business Proc,165,178,80190,131716,81835,49881,46,46,PM_VEGA,SRV-NODE-4
ERP-00412,PROJ-6388,Cajamarca,Videoconference,23,26,11983,21467,14571,6896,16,28,PM_RIVAS,SRV-NODE-5
ERP-00413,PROJ-8456,Tacna,Videoconference,30,33,7140,15040,8907,6133,46,22,PM_PEREZ,SRV-NODE-2
ERP-00414,PROJ-6118,Piura,Audiovisual,152,182,71136,120140,96450,23690,35,16,PM_PEREZ,SRV-NODE-4
ERP-00415,PROJ-1941,Cajamarca,Business Proc,33,40,16302,32185,19541,12644,17,28,PM_SOTO,SRV-NODE-6
ERP-00416,PROJ-5327,Lima,Videoconference,119,123,65212,128404,82686,45718,11,9,PM_PEREZ,SRV-NODE-3
ERP-00417,PROJ-2353,Cusco,Audiovisual,150,195,76200,124468,77645,46823,13,23,PM_VEGA,SRV-NODE-5
ERP-00418,PROJ-9497,Cusco,Audiovisual,122,158,36722,77943,40999,36944,36,39,PM_PEREZ,SRV-NODE-10
ERP-00419,PROJ-6919,Arequipa,Business Proc,93,95,35991,77946,36938,41008,3,0,PM_SOTO,SRV-NODE-1
ERP-00420,PROJ-6872,Huancayo,Project Mgmt,123,124,42312,93072,48747,44325,15,26,PM_RIVAS,SRV-NODE-9
ERP-00421,PROJ-6617,Piura,Business Proc,49,52,26558,47356,30820,16536,39,31,PM_VEGA,SRV-NODE-4
