PLANNED_DAYS,BUDGET_PEN,KLOC,ACTUAL_DAYS_PRED,ACTUAL_COST_PEN_PRED,DEFECTS_PRED,ACTUAL_DAYS_REAL,ACTUAL_COST_PEN_REAL,DEFECTS_REAL,RETRASO_REAL,SOBRECOSTO_REAL,DENSIDAD_DEFECTOS_REAL,RETRASO_PRED,SOBRECOSTO_PRED,DENSIDAD_DEFECTOS_PRED
159,52311,48,,,,179,56976,53,12.578616352201259,8.917818432069737,1.1041666666666667,,,
169,52728,22,,,,214,54303,11,26.627218934911244,2.987027765134274,0.5,,,
123,49692,44,144.6606307403086,59707.899240496685,41.314252766631455,142,57553,7,15.447154471544716,15.819447798438379,0.1590909090909091,17.61026889455983,20.15595918960131,0.9389602901507149
39,20592,30,,,,47,24774,51,20.51282051282051,20.30885780885781,1.7,,,
69,20493,35,80.75668316135717,24893.687733413564,32.75249368801997,77,23133,27,11.594202898550725,12.88244766505636,0.7714285714285715,17.03867124834373,21.474102051498388,0.9357855339434277
93,30318,48,,,,107,33239,25,15.053763440860216,9.634540536974734,0.5208333333333334,,,
154,74690,33,179.92730754224593,89490.4163588228,30.22135137910378,181,82098,20,17.532467532467532,9.918329093586825,0.6060606060606061,16.835913988471383,19.815793759302178,0.9157985266395084
109,52756,34,,,,143,58163,20,31.19266055045872,10.24907119569338,0.5882352941176471,,,
96,56256,18,,,,125,75598,12,30.208333333333332,34.38211035267349,0.6666666666666666,,,
119,42126,17,,,,132,43751,6,10.92436974789916,3.857475193467218,0.35294117647058826,,,
173,59858,25,,,,194,70485,17,12.138728323699421,17.753683718132915,0.68,,,
118,44722,18,,,,123,44926,9,4.23728813559322,0.4561513349134654,0.5,,,
146,36062,23,,,,185,49895,28,26.71232876712329,38.358937385613665,1.2173913043478262,,,
61,27389,46,71.84401751780922,32429.69806640887,43.642169638577485,65,31734,57,6.557377049180328,15.864033005951296,1.2391304347826086,17.777077898047903,18.40409677757081,0.9487428182299453
148,65120,28,,,,192,88902,11,29.72972972972973,36.520270270270274,0.39285714285714285,,,
60,13140,14,,,,76,16250,23,26.666666666666668,23.668188736681888,1.6428571428571428,,,
83,34445,3,,,,92,39647,4,10.843373493975903,15.102337059079693,1.3333333333333333,,,
141,74166,41,,,,163,92073,48,15.602836879432624,24.14448669201521,1.170731707317073,,,
131,44016,39,,,,161,54029,9,22.900763358778626,22.74854598327881,0.23076923076923078,,,
168,68040,28,,,,199,82323,41,18.452380952380953,20.992063492063494,1.4642857142857142,,,
172,56072,46,,,,176,65026,36,2.3255813953488373,15.968754458553288,0.782608695652174,,,
51,19074,40,,,,68,26563,60,33.33333333333333,39.26287092377058,1.5,,,
155,72540,33,,,,185,84689,30,19.35483870967742,16.74800110283981,0.9090909090909091,,,
20,8320,7,,,,23,10694,5,15.0,28.533653846153843,0.7142857142857143,,,
100,59700,48,,,,131,61492,68,31.0,3.0016750418760467,1.4166666666666667,,,
48,9600,41,55.8366750336136,11425.983269967555,38.84964005499549,52,12240,48,8.333333333333332,27.500000000000004,1.170731707317073,16.32640632002834,19.020659062162036,0.9475521964633047
108,21708,43,,,,134,26245,32,24.074074074074073,20.900128984706097,0.7441860465116279,,,
27,11448,7,,,,30,12001,4,11.11111111111111,4.830538085255067,0.5714285714285714,,,
166,61254,32,,,,207,73905,50,24.69879518072289,20.653345087667745,1.5625,,,
77,16093,17,90.2199905442063,18919.65963179094,16.718841545610392,79,17693,5,2.5974025974025974,9.942210899148698,0.29411764705882354,17.168818888579608,17.5645288746097,0.9834612673888465
54,30456,14,63.80858443777848,36981.95143220143,13.665250371030359,59,33045,5,9.25925925925926,8.500788022064617,0.35714285714285715,18.164045255145332,21.427473838328833,0.9760893122164542
29,10237,13,35.49574330825465,12062.252640705048,12.855520332356475,34,11267,9,17.24137931034483,10.061541467226727,0.6923076923076923,22.399114856050527,17.82995643943585,0.9888861794120365
180,89820,3,,,,220,114005,4,22.22222222222222,26.926074370964148,1.3333333333333333,,,
162,40176,41,,,,170,55485,32,4.938271604938271,38.104838709677416,0.7804878048780488,,,
105,61215,46,,,,121,75234,10,15.238095238095239,22.901249693702525,0.21739130434782608,,,
34,11968,9,,,,34,12515,15,0.0,4.570521390374331,1.6666666666666667,,,
131,30654,47,,,,169,37234,5,29.00763358778626,21.465387877601618,0.10638297872340426,,,
153,67014,49,,,,157,83410,6,2.6143790849673203,24.466529381920196,0.12244897959183673,,,
161,65205,35,,,,163,72864,43,1.2422360248447204,11.746031746031745,1.2285714285714286,,,
21,12138,9,,,,23,16509,12,9.523809523809524,36.01087493821058,1.3333333333333333,,,
123,65190,17,,,,160,91018,18,30.081300813008134,39.61957355422611,1.0588235294117647,,,
168,98784,38,,,,168,137881,12,0.0,39.57827178490444,0.3157894736842105,,,
42,14112,4,49.000065208261226,17181.935704787742,3.1216735755739493,55,14965,4,30.952380952380953,6.044501133786849,1.0,16.666821924431492,21.754079540729464,0.7804183938934873
144,63936,21,168.37047019169265,77365.46182514538,18.24390725532694,158,85725,28,9.722222222222223,34.079391891891895,1.3333333333333333,16.92393763311989,21.004538640430084,0.8687574883489019
49,17640,40,,,,62,24540,48,26.53061224489796,39.1156462585034,1.2,,,
104,32448,16,,,,115,38741,9,10.576923076923077,19.394107495069033,0.5625,,,
166,82502,35,,,,203,110543,17,22.289156626506024,33.988266951104215,0.4857142857142857,,,
49,24843,46,,,,55,30458,78,12.244897959183673,22.601940184357765,1.6956521739130435,,,
39,8268,40,,,,52,9538,28,33.33333333333333,15.360425737784228,0.7,,,
28,16184,7,,,,33,17539,7,17.857142857142858,8.372466633712309,1.0,,,
137,59184,29,161.5823187307903,71028.39585115359,26.462010744029946,171,64071,3,24.817518248175183,8.257299270072993,0.10344827586206896,17.94329834364255,20.012834298380625,0.9124831291044809
137,52745,18,,,,182,73193,27,32.846715328467155,38.76765570196227,1.5,,,
30,13740,14,,,,33,18029,20,10.0,31.21542940320233,1.4285714285714286,,,
177,41241,39,,,,185,50351,35,4.519774011299435,22.0896680487864,0.8974358974358975,,,
108,49356,48,126.73005239157159,58979.101392336735,45.247182350384534,116,64080,55,7.4074074074074066,29.832239241429615,1.1458333333333333,17.342641103307027,19.497328374132294,0.9426496322996778
44,20240,11,51.986815461691286,24436.68338079194,9.952018173672956,49,20540,7,11.363636363636363,1.4822134387351777,0.6363636363636364,18.151853322025648,20.73460168375464,0.9047289248793596
56,26880,31,,,,70,36561,6,25.0,36.015625,0.1935483870967742,,,
91,49959,31,107.39614644470008,60302.59173142941,28.495483401087665,120,55172,13,31.868131868131865,10.43455633619568,0.41935483870967744,18.017743345824265,20.704160874776143,0.9192091419705698
30,9570,9,,,,35,9602,5,16.666666666666664,0.3343782654127482,0.5555555555555556,,,
79,34286,19,,,,93,40100,21,17.72151898734177,16.957358688677594,1.105263157894737,,,
50,22150,10,57.809009494203416,26962.70766445001,8.512695534858365,54,24917,16,8.0,12.492099322799097,1.6,15.618018988406831,21.727799839503426,0.8512695534858364
86,19178,47,,,,115,22079,65,33.72093023255814,15.12670768589008,1.3829787234042554,,,
136,57528,16,159.71770464328557,69184.91693666708,13.921239665297412,162,70745,20,19.11764705882353,22.974899179529967,1.25,17.439488708298214,20.26303180480302,0.8700774790810882
179,67841,29,,,,236,74953,49,31.843575418994412,10.483336035730606,1.6896551724137931,,,
83,34860,26,,,,91,46967,14,9.63855421686747,34.73034997131383,0.5384615384615384,,,
39,14664,44,,,,46,16344,25,17.94871794871795,11.456628477905074,0.5681818181818182,,,
171,81909,13,,,,173,107727,1,1.1695906432748537,31.520345749551332,0.07692307692307693,,,
20,6320,30,,,,23,6834,10,15.0,8.132911392405063,0.3333333333333333,,,
101,39794,8,,,,125,47413,4,23.762376237623762,19.14610242750163,0.5,,,
136,71808,32,159.07775240385948,85906.62354975994,30.424878019427318,155,82849,56,13.970588235294118,15.375724153297682,1.75,16.968935591073144,19.63377833912648,0.9507774381071037
169,100217,33,,,,206,100515,19,21.893491124260358,0.2973547402137362,0.5757575757575758,,,
54,29538,18,,,,71,29928,7,31.48148148148148,1.3203331302051595,0.3888888888888889,,,
131,73491,31,153.24209621328762,88157.28802701748,29.72192159081871,147,101266,32,12.213740458015266,37.793743451579104,1.032258064516129,16.9786993994562,19.956577032585596,0.9587716642199584
32,16416,14,37.57054251400117,19958.92790524037,11.455381103894714,42,19610,8,31.25,19.456627680311893,0.5714285714285714,17.407945356253652,21.58216316545059,0.8182415074210511
57,31293,37,66.73479464094876,37789.14006174925,34.91229490931808,65,39374,63,14.035087719298245,25.82366663471064,1.7027027027027026,17.078587089383795,20.759083698428554,0.9435755380896778
23,7774,3,,,,29,10364,1,26.08695652173913,33.31618214561358,0.3333333333333333,,,
95,43225,33,,,,103,51283,43,8.421052631578947,18.641989589358012,1.303030303030303,,,
151,77010,38,,,,179,102674,42,18.543046357615893,33.32554213738476,1.105263157894737,,,
56,15120,34,,,,72,17384,10,28.57142857142857,14.973544973544971,0.29411764705882354,,,
86,29498,21,,,,110,38932,21,27.906976744186046,31.981829276561125,1.0,,,
34,8806,38,,,,37,9193,52,8.823529411764707,4.394730865319101,1.368421052631579,,,
107,54356,8,,,,116,58743,14,8.411214953271028,8.070866141732283,1.75,,,
54,25002,6,,,,72,29135,4,33.33333333333333,16.530677545796337,0.6666666666666666,,,
174,97614,12,,,,205,115013,13,17.81609195402299,17.82428749974389,1.0833333333333333,,,
22,5346,7,,,,23,6726,12,4.545454545454546,25.813692480359148,1.7142857142857142,,,
108,50112,4,126.29792674974901,59917.15198067057,4.4632882209565565,110,57194,7,1.8518518518518516,14.132343550446999,1.75,16.94252476828612,19.56647505721298,1.1158220552391391
36,14580,47,42.093651248869726,17530.4234446958,42.8370375069443,37,19478,71,2.7777777777777777,33.59396433470507,1.5106382978723405,16.92680902463813,20.236100443729764,0.9114263299349851
28,6860,44,,,,37,7625,76,32.142857142857146,11.151603498542274,1.7272727272727273,,,
161,57316,42,189.60927467582275,69009.52871716133,39.24427968496212,187,65713,35,16.149068322981368,14.650359410984718,0.8333333333333334,17.76973582349239,20.401857626424263,0.9343876115467172
133,38703,10,,,,157,43468,2,18.045112781954884,12.311707102808569,0.2,,,
31,13206,9,,,,36,16789,4,16.129032258064516,27.131606845373312,0.4444444444444444,,,
91,36764,36,,,,117,43855,49,28.57142857142857,19.28789032749429,1.3611111111111112,,,
77,40579,20,91.47650622984962,49270.12787324364,19.552911206580838,84,50955,31,9.090909090909092,25.56987604425935,1.55,18.800657441363143,21.41779707051342,0.9776455603290419
178,42542,11,,,,236,57193,17,32.58426966292135,34.43890743265479,1.5454545454545454,,,
175,58800,48,,,,197,67724,79,12.571428571428573,15.17687074829932,1.6458333333333333,,,
100,27500,29,,,,122,37275,36,22.0,35.54545454545455,1.2413793103448276,,,
125,43000,24,,,,160,50739,17,28.000000000000004,17.99767441860465,0.7083333333333334,,,
91,23933,45,,,,111,28208,52,21.978021978021978,17.86236577111102,1.1555555555555554,,,
75,30825,15,,,,81,32953,2,8.0,6.9034874290348744,0.13333333333333333,,,
100,35500,38,117.48923757674814,42968.69277201064,35.41214823439584,103,49622,62,3.0,39.780281690140846,1.631578947368421,17.48923757674814,21.038571188762365,0.931898637747259
136,33592,28,,,,182,41012,38,33.82352941176471,22.088592522029053,1.3571428571428572,,,
55,19800,23,,,,60,25192,15,9.090909090909092,27.232323232323232,0.6521739130434783,,,
180,97200,19,,,,235,98024,20,30.555555555555557,0.8477366255144033,1.0526315789473684,,,
72,27936,46,,,,85,30970,20,18.055555555555554,10.860538373424971,0.43478260869565216,,,
175,94325,15,,,,214,128204,8,22.285714285714285,35.91730718261331,0.5333333333333333,,,
21,8715,7,,,,24,11088,11,14.285714285714285,27.228915662650603,1.5714285714285714,,,
105,38955,34,122.90542184758591,46875.495529283966,30.012338844412152,135,52845,28,28.57142857142857,35.65652676164805,0.8235294117647058,17.052782711986584,20.33242338412005,0.8827158483650633
90,34830,3,,,,95,45304,4,5.555555555555555,30.071777203560153,1.3333333333333333,,,
124,56668,47,,,,156,75431,66,25.806451612903224,33.11039740241406,1.4042553191489362,,,
36,13464,25,,,,40,17582,40,11.11111111111111,30.585264408793822,1.6,,,
30,8130,6,,,,37,8432,1,23.333333333333332,3.714637146371464,0.16666666666666666,,,
132,62568,50,,,,169,65831,27,28.030303030303028,5.215125942974044,0.54,,,
117,58149,6,,,,126,75785,7,7.6923076923076925,30.328982441658496,1.1666666666666667,,,
48,27216,17,,,,53,35378,12,10.416666666666668,29.989711934156375,0.7058823529411765,,,
41,15129,13,,,,43,19754,15,4.878048780487805,30.57042765549607,1.1538461538461537,,,
149,55428,46,174.34715138919498,66522.85447514422,42.18347016792265,156,61202,73,4.697986577181208,10.417117702244354,1.5869565217391304,17.011510999459716,20.016696390171436,0.9170319601722315
105,34650,25,,,,141,36207,9,34.285714285714285,4.4935064935064934,0.36,,,
55,12430,26,,,,62,16556,39,12.727272727272727,33.193885760257444,1.5,,,
99,38214,11,117.07812708119111,45539.195861687695,11.04969431403389,107,46681,12,8.080808080808081,22.156801172345215,1.0909090909090908,18.26073442544557,19.168880153053056,1.0045176649121716
111,24420,37,,,,148,31674,20,33.33333333333333,29.705159705159705,0.5405405405405406,,,
65,13390,15,76.06933754503044,16233.051028180074,14.449977639553731,87,17559,15,33.84615384615385,31.135175504107544,1.0,17.029750069277593,21.232643974459105,0.9633318426369154
157,74418,26,,,,202,81035,16,28.662420382165603,8.891665994786207,0.6153846153846154,,,
136,51816,23,,,,166,56873,15,22.058823529411764,9.759533734753743,0.6521739130434783,,,
109,49377,45,,,,143,52955,71,31.19266055045872,7.24628875792373,1.5777777777777777,,,
178,88110,3,,,,215,121454,0,20.786516853932586,37.84360458517762,0.0,,,
168,68544,19,,,,170,84690,22,1.1904761904761905,23.555672268907564,1.1578947368421053,,,
119,31416,12,,,,142,38259,12,19.327731092436977,21.781894576012224,1.0,,,
80,20160,4,93.09464170882585,24378.248647074673,3.9155988456293525,98,23089,3,22.5,14.528769841269842,0.75,16.36830213603231,20.92385241604501,0.9788997114073381
108,32724,32,,,,139,34280,8,28.703703703703702,4.754919936438088,0.25,,,
114,32262,5,,,,114,34878,4,0.0,8.108610749488562,0.8,,,
35,19740,48,,,,37,19803,36,5.714285714285714,0.3191489361702127,0.75,,,
175,51975,43,,,,215,58641,28,22.857142857142858,12.825396825396826,0.6511627906976745,,,
27,12987,34,33.11550526457909,15995.115229265772,30.96609760249886,30,13094,8,11.11111111111111,0.823900823900824,0.23529411764705882,22.65001949844108,23.16251042785687,0.9107675765440841
140,50960,34,163.60336720999695,61122.028654767,29.95936824635909,144,54946,59,2.857142857142857,7.82182103610675,1.7352941176470589,16.859548007140678,19.941186528192695,0.8811578895987968
96,55776,24,,,,102,67044,22,6.25,20.20223752151463,0.9166666666666666,,,
61,30439,50,,,,64,33255,52,4.918032786885246,9.251289464174251,1.04,,,
168,46872,14,,,,217,57920,12,29.166666666666668,23.57057518347841,0.8571428571428571,,,
37,20572,49,,,,37,22989,37,0.0,11.748979195022361,0.7551020408163265,,,
79,38552,18,,,,93,48419,25,17.72151898734177,25.594002905167045,1.3888888888888888,,,
160,85760,36,187.3666024408018,102580.99545583788,33.420228778482056,174,89719,3,8.75,4.616371268656716,0.08333333333333333,17.104126525501133,19.614033880407977,0.9283396882911682
134,61104,21,,,,145,68216,11,8.208955223880597,11.639172558261325,0.5238095238095238,,,
163,69112,6,,,,191,87504,9,17.177914110429448,26.61187637458039,1.5,,,
36,9144,8,,,,46,9742,1,27.77777777777778,6.5398075240594915,0.125,,,
138,35190,16,,,,184,38393,22,33.33333333333333,9.10201761864166,1.375,,,
141,39198,33,,,,180,43072,21,27.659574468085108,9.88315730394408,0.6363636363636364,,,
84,31416,6,,,,103,42411,6,22.61904761904762,34.99809014514897,1.0,,,
59,16933,50,,,,61,17238,65,3.389830508474576,1.8012165593810903,1.3,,,
114,58368,49,133.90351704229926,70178.91697701096,44.95202235413673,114,63414,23,0.0,8.64514802631579,0.46938775510204084,17.4592254757011,20.235260719933795,0.9173882113089129
31,11160,50,,,,40,12804,85,29.03225806451613,14.731182795698924,1.7,,,
165,80190,46,193.22207509947629,95761.120895303,42.90535048608973,178,81835,46,7.878787878787878,2.051377977303903,1.0,17.10428793907654,19.41778388240803,0.9327250105671681
23,11983,16,,,,26,14571,28,13.043478260869565,21.597262788951014,1.75,,,
30,7140,46,,,,33,8907,22,10.0,24.747899159663866,0.4782608695652174,,,
152,71136,35,,,,182,96450,16,19.736842105263158,35.58535762483131,0.45714285714285713,,,
33,16302,17,,,,40,19541,28,21.21212121212121,19.868727763464605,1.6470588235294117,,,
119,65212,11,,,,123,82686,9,3.361344537815126,26.79568177636018,0.8181818181818182,,,
150,76200,13,175.26664983003866,91197.30828951029,11.372345518824167,195,77645,23,30.0,1.8963254593175853,1.7692307692307692,16.844433220025774,19.68150694161455,0.8747958091403205
122,36722,36,,,,158,40999,39,29.508196721311474,11.646969119329013,1.0833333333333333,,,
93,35991,3,,,,95,36938,0,2.1505376344086025,2.6312133588952795,0.0,,,
123,42312,15,,,,124,48747,26,0.8130081300813009,15.208451503119683,1.7333333333333334,,,
49,26558,39,,,,52,30820,31,6.122448979591836,16.04789517282928,0.7948717948717948,,,
102,55488,47,,,,121,65683,56,18.627450980392158,18.373341983852363,1.1914893617021276,,,
142,46008,27,,,,176,48690,6,23.943661971830984,5.829420970266041,0.2222222222222222,,,
156,32604,48,,,,168,43782,70,7.6923076923076925,34.28413691571586,1.4583333333333333,,,
71,39405,33,,,,72,50375,19,1.4084507042253522,27.83910671234615,0.5757575757575758,,,
173,94285,9,,,,208,100798,8,20.23121387283237,6.907779604390943,0.8888888888888888,,,
120,42120,14,,,,147,53894,14,22.5,27.95346628679962,1.0,,,
110,33660,40,127.83981991924847,41039.32018583858,37.7277115630027,116,35957,48,5.454545454545454,6.824123588829472,1.2,16.2180181084077,21.923114039924478,0.9431927890750675
70,21490,7,,,,82,29436,11,17.142857142857142,36.97533736621684,1.5714285714285714,,,
128,60800,7,,,,154,74681,2,20.3125,22.830592105263158,0.2857142857142857,,,
66,17292,43,,,,80,22146,77,21.21212121212121,28.070784177654406,1.7906976744186047,,,
139,83400,12,,,,186,105427,5,33.81294964028777,26.41127098321343,0.4166666666666667,,,
23,8165,37,,,,25,11348,52,8.695652173913043,38.98346601347213,1.4054054054054055,,,
175,45675,19,,,,209,57823,9,19.428571428571427,26.596606458675424,0.47368421052631576,,,
166,54448,8,,,,208,58609,5,25.301204819277107,7.6421539817807815,0.625,,,
115,26910,48,,,,116,27187,33,0.8695652173913043,1.0293571163136381,0.6875,,,
